164224139316428800,1015.0
412259499458428929,776.0
510279683653500939,751.0
536995294261411840,601.0
304909574136266752,500.0
630486434360590355,275.0
542782392872730624,269.0
467864310337765397,200.0
239200491492343808,175.0
329769606505824257,175.0
89511224831660032,174.0
108772458475044864,50.0
204362123499929600,47.0
624463046001295360,25.0
434499163644755978,37.0
282316841731227649,25.0
311348762192642051,1.0099999999999998
473880925961322506,25.0
133104714886807552,25.0
315544986571505667,1.0
227816242898141186,1.0
540906868575436800,1.0
693702846033690695,1.0
782113493797044224,2.0
